spotID,timestamp,reporter,reporterGrid,snr,frequency,call,grid,power,drift,distance,azimuth,band,version,code
2508820657,1602692160,ON3URE/01,JO20cw,-11,14.097099,VA3PDX,FN05et,50,-1,5876,52,14,1.3 Kiwi,0
2508826806,1602692400,ON3URE/01,JO20cw,-23,14.097048,TA2EE,KM69,27,0,2564,309,14,1.3 Kiwi,0
2508826716,1602692400,ON3URE/01,JO20cw,-17,14.097099,VE3TJI,FN05et,50,-1,5876,52,14,1.3 Kiwi,0
2508826889,1602692400,ON3URE/01,JO20cw,-25,14.097181,VK3MO,QF22,37,0,16603,309,14,1.3 Kiwi,0
2508834500,1602692640,ON3URE/01,JO20cw,-25,14.097147,G4UGD,IO83qe,37,0,530,115,14,1.3 Kiwi,0
2508835946,1602692760,ON3URE/01,JO20cw,-26,14.097116,K1MKD,FN42,33,-1,5561,53,14,1.3 Kiwi,0
2508836258,1602692760,ON3URE/01,JO20cw,-27,14.097180,TF3OM,HP94uh,23,1,2058,125,14,1.3 Kiwi,0
2508846014,1602693000,ON3URE/01,JO20cw,-22,14.097116,K1MKD,FN42,33,0,5561,53,14,1.3 Kiwi,0
2508846154,1602693000,ON3URE/01,JO20cw,-25,14.097087,WA3ITR,FN42ih,33,0,5588,53,14,1.3 Kiwi,0
2508850391,1602693120,ON3URE/01,JO20cw,-24,14.097147,G4UGD,IO83qe,37,1,530,115,14,1.3 Kiwi,0
2508850311,1602693120,ON3URE/01,JO20cw,-22,14.097097,N2HQI,FN13sa,37,0,5872,51,14,1.3 Kiwi,0
2508853527,1602693240,ON3URE/01,JO20cw,-21,14.097116,K1MKD,FN42,33,0,5561,53,14,1.3 Kiwi,0
2508853594,1602693240,ON3URE/01,JO20cw,-25,14.097086,WA3ITR,FN42ih,33,0,5588,53,14,1.3 Kiwi,0
2508854745,1602693360,ON3URE/01,JO20cw,-25,14.097179,KD2TAI,FN32dr,37,0,5716,52,14,1.3 Kiwi,0
2508855805,1602693360,ON3URE/01,JO20cw,-24,14.097047,TA2EE,KM69,27,-1,2564,309,14,1.3 Kiwi,0
2508855024,1602693360,ON3URE/01,JO20cw,-27,14.097086,WA3ITR,FN42ih,33,0,5588,53,14,1.3 Kiwi,0
2508860298,1602693480,ON3URE/01,JO20cw,-25,14.097116,K1MKD,FN42,33,-1,5561,53,14,1.3 Kiwi,0
2508860344,1602693480,ON3URE/01,JO20cw,-27,14.097085,WA3ITR,FN42ih,33,0,5588,53,14,1.3 Kiwi,0
2508867913,1602693720,ON3URE/01,JO20cw,-26,14.097116,K1MKD,FN42,33,-1,5561,53,14,1.3 Kiwi,0
2508882400,1602694200,ON3URE/01,JO20cw,-27,14.097146,G4UGD,IO83qe,37,0,530,115,14,1.3 Kiwi,0
2508882314,1602694200,ON3URE/01,JO20cw,-25,14.097116,K1MKD,FN42,33,0,5561,53,14,1.3 Kiwi,0
2508882517,1602694200,ON3URE/01,JO20cw,-29,14.096993,KF9KV,EN52et,37,-1,6695,46,14,1.3 Kiwi,0
2508887395,1602694440,ON3URE/01,JO20cw,-26,14.097116,K1MKD,FN42,33,-1,5561,53,14,1.3 Kiwi,0
2508892583,1602694560,ON3URE/01,JO20cw,-25,14.097096,WA9FIO,EN43jt,37,0,6711,46,14,1.3 Kiwi,0
2508899108,1602694800,ON3URE/01,JO20cw,-25,14.097146,G4UGD,IO83qe,37,0,530,115,14,1.3 Kiwi,0
2508902681,1602694920,ON3URE/01,JO20cw,-26,14.097115,K1MKD,FN42,33,0,5561,53,14,1.3 Kiwi,0
2508904503,1602695040,ON3URE/01,JO20cw,-22,14.097019,SV9/DK5HH,KM25ee,23,0,2383,324,14,1.3 Kiwi,0
2508909465,1602695280,ON3URE/01,JO20cw,-21,14.097092,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2508923572,1602695760,ON3URE/01,JO20cw,-21,14.097019,SV9/DK5HH,KM25ee,23,0,2383,324,14,1.3 Kiwi,0
2508927962,1602695880,ON3URE/01,JO20cw,-22,14.097114,K1MKD,FN42,33,-1,5561,53,14,1.3 Kiwi,0
2508931523,1602696000,ON3URE/01,JO20cw,-23,14.097077,WA3ITR,FN42ih,33,0,5588,53,14,1.3 Kiwi,0
2508934732,1602696120,ON3URE/01,JO20cw,-20,14.097115,K1MKD,FN42,33,0,5561,53,14,1.3 Kiwi,0
2508934793,1602696120,ON3URE/01,JO20cw,-24,14.097077,WA3ITR,FN42ih,33,0,5588,53,14,1.3 Kiwi,0
2508937593,1602696240,ON3URE/01,JO20cw,-27,14.097102,EA6GK,JM19iq,20,-3,1256,5,14,1.3 Kiwi,0
2508941005,1602696360,ON3URE/01,JO20cw,-22,14.097115,K1MKD,FN42,33,0,5561,53,14,1.3 Kiwi,0
2508942423,1602696480,ON3URE/01,JO20cw,-24,14.097076,WA3ITR,FN42ih,33,0,5588,53,14,1.3 Kiwi,0
2508947547,1602696600,ON3URE/01,JO20cw,-20,14.097101,EA6ALL,JM19fn,23,-1,1272,6,14,1.3 Kiwi,0
2508947451,1602696600,ON3URE/01,JO20cw,-19,14.097115,K1MKD,FN42,33,0,5561,53,14,1.3 Kiwi,0
2508958314,1602697080,ON3URE/01,JO20cw,-23,14.097114,K1MKD,FN42,33,-1,5561,53,14,1.3 Kiwi,0
2508977296,1602697920,ON3URE/01,JO20cw,-22,14.097093,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2509052600,1602701280,ON3URE/01,JO20cw,-19,14.097069,UR5MLG,KN99,23,0,2455,287,14,1.3 Kiwi,0
2509073174,1602702120,ON3URE/01,JO20cw,-20,14.097094,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2509087333,1602702720,ON3URE/01,JO20cw,-20,14.097094,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2509179326,1602706920,ON3URE/01,JO20cw,-21,14.097093,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2509212792,1602708360,ON3URE/01,JO20cw,-21,14.097093,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2509230391,1602709200,ON3URE/01,JO20cw,-21,14.097092,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2509248802,1602709920,ON3URE/01,JO20cw,-8,14.097089,FY5KE,GJ35pe,37,0,7297,35,14,1.3 Kiwi,0
2509274440,1602711000,ON3URE/01,JO20cw,-22,14.097089,FY5KE,GJ35pe,37,0,7297,35,14,1.3 Kiwi,0
2509305408,1602712080,ON3URE/01,JO20cw,-21,14.097092,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2509323833,1602712800,ON3URE/01,JO20cw,-15,7.040109,EA6RD,JM19iq,27,0,1256,5,7,1.3 Kiwi,0
2509323839,1602712800,ON3URE/01,JO20cw,-24,7.040132,EU7FBB,KO43nd,30,0,1713,272,7,1.3 Kiwi,0
2509323825,1602712800,ON3URE/01,JO20cw,-14,7.040106,OH6MQM,KP12iq,23,0,1712,229,7,1.3 Kiwi,0
2509323871,1602712800,ON3URE/01,JO20cw,-17,3.594116,ON3FV,JO10qs,23,0,61,72,3,1.3 Kiwi,0
2509323948,1602712800,ON3URE/01,JO20cw,-25,3.594069,PD4JV,JO32cd,10,0,193,227,3,1.3 Kiwi,0
2509326063,1602712920,ON3URE/01,JO20cw,-11,7.040088,K3XR,FN10xh,37,0,6037,50,7,1.3 Kiwi,0
2509326083,1602712920,ON3URE/01,JO20cw,-14,3.594152,PH1A,JO21,23,0,80,221,3,1.3 Kiwi,0
2509326128,1602712920,ON3URE/01,JO20cw,-22,3.594103,SM3ESX,JP82,20,0,1495,217,3,1.3 Kiwi,0
2509326101,1602712920,ON3URE/01,JO20cw,-19,7.040100,UR5FSV,KN56il,37,0,1995,294,7,1.3 Kiwi,0
2509328989,1602713040,ON3URE/01,JO20cw,-26,7.040104,KC2TER,FN20,30,-3,5960,50,7,1.3 Kiwi,0
2509328965,1602713040,ON3URE/01,JO20cw,-22,7.040029,N8AYY,EN72wd,37,0,6414,48,7,1.3 Kiwi,0
2509328980,1602713040,ON3URE/01,JO20cw,-24,7.040167,UT4FJ,KN56jn,27,0,1997,294,7,1.3 Kiwi,0
2509331697,1602713160,ON3URE/01,JO20cw,-10,3.594102,OH6MQM,KP12iq,23,0,1712,229,3,1.3 Kiwi,0
2509332181,1602713160,ON3URE/01,JO20cw,-23,7.040100,UR5FSV,KN56il,37,0,1995,294,7,1.3 Kiwi,0
2509335331,1602713280,ON3URE/01,JO20cw,-12,7.040088,K3XR,FN10xh,37,0,6037,50,7,1.3 Kiwi,0
2509338797,1602713400,ON3URE/01,JO20cw,-17,7.040109,EA6RD,JM19iq,27,0,1256,5,7,1.3 Kiwi,0
2509341008,1602713400,ON3URE/01,JO20cw,-18,7.040100,UR5FSV,KN56il,37,0,1995,294,7,1.3 Kiwi,0
2509340685,1602713520,ON3URE/01,JO20cw,-25,3.594108,DF7PE,JN48,23,0,437,310,3,1.3 Kiwi,0
2509342258,1602713520,ON3URE/01,JO20cw,-27,7.040177,JA5NVN,PM74ec,37,0,9377,331,7,1.3 Kiwi,0
2509342222,1602713520,ON3URE/01,JO20cw,-20,7.040153,N3UTG,FN20nd,37,0,5973,50,7,1.3 Kiwi,0
2509342153,1602713520,ON3URE/01,JO20cw,6,7.040087,OH5UQ,KP41jf,37,0,1888,244,7,1.3 Kiwi,0
2509340686,1602713520,ON3URE/01,JO20cw,-10,3.594116,ON3FV,JO10qs,23,0,61,72,3,1.3 Kiwi,0
2509344383,1602713640,ON3URE/01,JO20cw,-20,3.594115,HB9DOZ,JN37rf,23,1,475,331,3,1.3 Kiwi,0
2509345654,1602713640,ON3URE/01,JO20cw,-12,7.040088,K3XR,FN10xh,37,0,6037,50,7,1.3 Kiwi,0
2509345588,1602713640,ON3URE/01,JO20cw,-7,7.040184,LZ1UBO,KN12wv,37,0,1733,308,7,1.3 Kiwi,0
2509344340,1602713640,ON3URE/01,JO20cw,-9,3.594151,PH1A,JO21,23,0,80,221,3,1.3 Kiwi,0
2509345696,1602713640,ON3URE/01,JO20cw,-18,7.040100,UR5FSV,KN56il,37,0,1995,294,7,1.3 Kiwi,0
2509347457,1602713760,ON3URE/01,JO20cw,-24,7.040167,UT4FJ,KN56jn,27,0,1997,294,7,1.3 Kiwi,0
2509347483,1602713760,ON3URE/01,JO20cw,-26,7.040159,VE3CWM,FN15,30,0,5740,53,7,1.3 Kiwi,0
2509350889,1602713880,ON3URE/01,JO20cw,-11,7.040088,K3XR,FN10xh,37,0,6037,50,7,1.3 Kiwi,0
2509349916,1602713880,ON3URE/01,JO20cw,-10,3.594102,OH6MQM,KP12iq,23,0,1712,229,3,1.3 Kiwi,0
2509354505,1602714000,ON3URE/01,JO20cw,-21,7.040109,EA6RD,JM19iq,27,0,1256,5,7,1.3 Kiwi,0
2509354436,1602714000,ON3URE/01,JO20cw,-17,7.040141,N8VIM,FN42fq,37,0,5579,53,7,1.3 Kiwi,0
2509353219,1602714000,ON3URE/01,JO20cw,-25,3.594146,OK2SAM,JN99du,27,0,1004,282,3,1.3 Kiwi,0
2509358163,1602714120,ON3URE/01,JO20cw,-23,7.040099,N2HJK,FM05pw,37,0,6534,47,7,1.3 Kiwi,0
2509358088,1602714120,ON3URE/01,JO20cw,-3,7.040089,R2ARX,KO96ca,37,0,2294,270,7,1.3 Kiwi,0
2509356360,1602714120,ON3URE/01,JO20cw,-21,3.594103,SM3ESX,JP82,20,0,1495,217,3,1.3 Kiwi,0
2509360971,1602714240,ON3URE/01,JO20cw,-24,3.594109,DF7PE,JN48,23,0,437,310,3,1.3 Kiwi,0
2509360917,1602714240,ON3URE/01,JO20cw,-12,3.594099,DJ8AW,JO53rv,20,0,591,239,3,1.3 Kiwi,0
2509362447,1602714240,ON3URE/01,JO20cw,-27,7.040082,K4APC,EM81,37,0,7167,44,7,1.3 Kiwi,0
2509362135,1602714240,ON3URE/01,JO20cw,2,7.040183,LZ1UBO,KN12wv,37,0,1733,308,7,1.3 Kiwi,0
2509364808,1602714240,ON3URE/01,JO20cw,-23,7.040100,N2HQI,FN13sa,37,0,5872,51,7,1.3 Kiwi,0
2509362438,1602714240,ON3URE/01,JO20cw,-24,7.040153,N3UTG,FN20nd,37,0,5973,50,7,1.3 Kiwi,0
2509362230,1602714240,ON3URE/01,JO20cw,-22,7.040029,N8AYY,EN72wd,37,0,6414,48,7,1.3 Kiwi,0
2509360942,1602714240,ON3URE/01,JO20cw,-15,3.594116,ON3FV,JO10qs,23,0,61,72,3,1.3 Kiwi,0
2509361004,1602714240,ON3URE/01,JO20cw,-27,3.594090,PD4JV,JO32cd,10,0,193,227,3,1.3 Kiwi,0
2509365551,1602714360,ON3URE/01,JO20cw,4,7.040087,OH5UQ,KP41jf,37,0,1888,244,7,1.3 Kiwi,0
2509365605,1602714360,ON3URE/01,JO20cw,-4,7.040095,ON7KB,JO21ei,37,0,48,194,7,1.3 Kiwi,0
2509364628,1602714360,ON3URE/01,JO20cw,-11,3.594151,PH1A,JO21,23,0,80,221,3,1.3 Kiwi,0
2509367559,1602714480,ON3URE/01,JO20cw,-12,3.594114,HB9DOZ,JN37rf,23,0,475,331,3,1.3 Kiwi,0
2509368440,1602714480,ON3URE/01,JO20cw,-19,7.040167,UT4FJ,KN56jn,27,0,1997,294,7,1.3 Kiwi,0
2509372449,1602714600,ON3URE/01,JO20cw,-19,7.040109,EA6RD,JM19iq,27,0,1256,5,7,1.3 Kiwi,0
2509374099,1602714600,ON3URE/01,JO20cw,-14,7.040088,K3XR,FN10xh,37,0,6037,50,7,1.3 Kiwi,0
2509372640,1602714600,ON3URE/01,JO20cw,-16,3.594102,OH6MQM,KP12iq,23,0,1712,229,3,1.3 Kiwi,0
2509375302,1602714720,ON3URE/01,JO20cw,-6,7.040183,LZ1UBO,KN12wv,37,0,1733,308,7,1.3 Kiwi,0
2509375384,1602714720,ON3URE/01,JO20cw,-22,7.040099,N2HJK,FM05pw,37,0,6534,47,7,1.3 Kiwi,0
2509378165,1602714840,ON3URE/01,JO20cw,-8,7.040089,R2ARX,KO96ca,37,0,2294,270,7,1.3 Kiwi,0
2509380847,1602714960,ON3URE/01,JO20cw,-17,7.040105,OH6MQM,KP12iq,23,0,1712,229,7,1.3 Kiwi,0
2509379738,1602714960,ON3URE/01,JO20cw,-7,3.594116,ON3FV,JO10qs,23,0,61,72,3,1.3 Kiwi,0
2509380764,1602714960,ON3URE/01,JO20cw,-14,7.040114,R1ZH,KP68,30,0,2483,233,7,1.3 Kiwi,0
2509383982,1602715080,ON3URE/01,JO20cw,-20,7.040038,KK1D,FN31vi,30,0,5714,52,7,1.3 Kiwi,0
2509383915,1602715080,ON3URE/01,JO20cw,-4,7.040087,OH5UQ,KP41jf,37,0,1888,244,7,1.3 Kiwi,0
2509383910,1602715080,ON3URE/01,JO20cw,-25,28.126088,ON7KB,JO21ei,37,0,48,194,28,1.3 Kiwi,0
2509383025,1602715080,ON3URE/01,JO20cw,-12,3.594152,PH1A,JO21,23,0,80,221,3,1.3 Kiwi,0
2509387760,1602715200,ON3URE/01,JO20cw,-20,7.040109,EA6RD,JM19iq,27,0,1256,5,7,1.3 Kiwi,0
2509387724,1602715200,ON3URE/01,JO20cw,-18,7.040029,N8AYY,EN72wd,37,0,6414,48,7,1.3 Kiwi,0
2509386001,1602715200,ON3URE/01,JO20cw,-27,3.594146,OK2SAM,JN99du,27,0,1004,282,3,1.3 Kiwi,0
2509389511,1602715320,ON3URE/01,JO20cw,-15,3.594113,HB9DOZ,JN37rf,23,1,475,331,3,1.3 Kiwi,0
2509389757,1602715320,ON3URE/01,JO20cw,-25,7.040118,K4APC,EM81,37,0,7167,44,7,1.3 Kiwi,0
2509389698,1602715320,ON3URE/01,JO20cw,-19,7.040099,N2HJK,FM05pw,37,0,6534,47,7,1.3 Kiwi,0
2509389772,1602715320,ON3URE/01,JO20cw,-16,7.040049,N3GX,FM16ur,30,0,6315,48,7,1.3 Kiwi,0
2509389555,1602715320,ON3URE/01,JO20cw,-16,7.040140,N8VIM,FN42fq,37,0,5579,53,7,1.3 Kiwi,0
2509389612,1602715320,ON3URE/01,JO20cw,0,3.594102,OH6MQM,KP12iq,23,0,1712,229,3,1.3 Kiwi,0
2509389593,1602715320,ON3URE/01,JO20cw,-22,7.040079,WA3DNM,FM29fw,37,1,6031,50,7,1.3 Kiwi,0
2509392932,1602715440,ON3URE/01,JO20cw,-14,3.594099,DJ8AW,JO53rv,20,0,591,239,3,1.3 Kiwi,0
2509392960,1602715440,ON3URE/01,JO20cw,2,7.040093,FY5KE,GJ35pe,37,0,7297,35,7,1.3 Kiwi,0
2509393010,1602715440,ON3URE/01,JO20cw,-2,7.040183,LZ1UBO,KN12wv,37,0,1733,308,7,1.3 Kiwi,0
2509396040,1602715560,ON3URE/01,JO20cw,-19,7.040137,KM4UDX,FM18iw,37,0,6217,49,7,1.3 Kiwi,0
2509396013,1602715560,ON3URE/01,JO20cw,-12,7.040085,YO4DFT,KN44hd,27,-1,1971,301,7,1.3 Kiwi,0
2509400177,1602715680,ON3URE/01,JO20cw,-20,7.040099,N2HQI,FN13sa,37,0,5872,51,7,1.3 Kiwi,0
2509398843,1602715680,ON3URE/01,JO20cw,-10,3.594116,ON3FV,JO10qs,23,0,61,72,3,1.3 Kiwi,0
2509400239,1602715680,ON3URE/01,JO20cw,-25,7.040018,SV8FET,KM27lj,20,0,2223,319,7,1.3 Kiwi,0
2509404117,1602715800,ON3URE/01,JO20cw,-21,7.040109,EA6RD,JM19iq,27,0,1256,5,7,1.3 Kiwi,0
2509403943,1602715800,ON3URE/01,JO20cw,6,7.040087,OH5UQ,KP41jf,37,0,1888,244,7,1.3 Kiwi,0
2509403566,1602715800,ON3URE/01,JO20cw,-20,14.097093,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2509405843,1602715800,ON3URE/01,JO20cw,-3,7.040095,ON7KB,JO21ei,37,0,48,194,7,1.3 Kiwi,0
2509402288,1602715800,ON3URE/01,JO20cw,-11,3.594152,PH1A,JO21,23,0,80,221,3,1.3 Kiwi,0
2509404018,1602715800,ON3URE/01,JO20cw,-6,7.040049,R1ZH,KP68,30,-1,2483,233,7,1.3 Kiwi,0
2509406779,1602715920,ON3URE/01,JO20cw,-26,7.040125,KD8VOO,EM79,37,0,6671,47,7,1.3 Kiwi,0
2509406677,1602715920,ON3URE/01,JO20cw,-18,7.040167,UT4FJ,KN56jn,27,0,1997,294,7,1.3 Kiwi,0
2509406733,1602715920,ON3URE/01,JO20cw,-20,7.040096,W4DDT,FM18hv,37,-2,6226,49,7,1.3 Kiwi,0
2509408824,1602716040,ON3URE/01,JO20cw,-10,3.594102,OH6MQM,KP12iq,23,0,1712,229,3,1.3 Kiwi,0
2509409635,1602716040,ON3URE/01,JO20cw,-24,7.040050,ZS3RF,KG01,37,0,8987,349,7,1.3 Kiwi,0
2509411431,1602716160,ON3URE/01,JO20cw,-12,3.594113,HB9DOZ,JN37rf,23,1,475,331,3,1.3 Kiwi,0
2509412443,1602716160,ON3URE/01,JO20cw,-20,7.040029,N8AYY,EN72wd,37,0,6414,48,7,1.3 Kiwi,0
2509412488,1602716160,ON3URE/01,JO20cw,-24,7.040079,WA3DNM,FM29fw,37,1,6031,50,7,1.3 Kiwi,0
2509414830,1602716280,ON3URE/01,JO20cw,-4,7.040089,R2ARX,KO96ca,37,0,2294,270,7,1.3 Kiwi,0
2509418843,1602716400,ON3URE/01,JO20cw,-20,7.040133,EU7FBB,KO43nd,30,0,1713,272,7,1.3 Kiwi,0
2509418652,1602716400,ON3URE/01,JO20cw,-15,7.040088,K3XR,FN10xh,37,0,6037,50,7,1.3 Kiwi,0
2509417510,1602716400,ON3URE/01,JO20cw,-26,3.594146,OK2SAM,JN99du,27,0,1004,282,3,1.3 Kiwi,0
2509417471,1602716400,ON3URE/01,JO20cw,-12,3.594116,ON3FV,JO10qs,23,0,61,72,3,1.3 Kiwi,0
2509416100,1602716400,ON3URE/01,JO20cw,-26,28.126088,ON7KB,JO21ei,37,0,48,194,28,1.3 Kiwi,0
2509418750,1602716400,ON3URE/01,JO20cw,-19,7.040103,R2DGO,KO85,23,3,2216,271,7,1.3 Kiwi,0
2509418907,1602716400,ON3URE/01,JO20cw,-22,7.040066,VE3OWV,FN15vk,33,0,5691,53,7,1.3 Kiwi,0
2509422064,1602716520,ON3URE/01,JO20cw,-22,7.040100,N2HJK,FM05pw,37,0,6534,47,7,1.3 Kiwi,0
2509421109,1602716520,ON3URE/01,JO20cw,-11,3.594152,PH1A,JO21,23,0,80,221,3,1.3 Kiwi,0
2509421130,1602716520,ON3URE/01,JO20cw,-19,3.594103,SM3ESX,JP82,20,0,1495,217,3,1.3 Kiwi,0
2509423633,1602716640,ON3URE/01,JO20cw,-12,3.594099,DJ8AW,JO53rv,20,0,591,239,3,1.3 Kiwi,0
2509424880,1602716640,ON3URE/01,JO20cw,-1,7.040087,OH5UQ,KP41jf,37,0,1888,244,7,1.3 Kiwi,0
2509424933,1602716640,ON3URE/01,JO20cw,-9,7.039992,R1ZH,KP68,30,-1,2483,233,7,1.3 Kiwi,0
2509425028,1602716640,ON3URE/01,JO20cw,-22,7.040167,UT4FJ,KN56jn,27,0,1997,294,7,1.3 Kiwi,0
2509424983,1602716640,ON3URE/01,JO20cw,-21,7.040079,WA3DNM,FM29fw,37,-1,6031,50,7,1.3 Kiwi,0
2509427141,1602716760,ON3URE/01,JO20cw,-10,7.040088,K3XR,FN10xh,37,0,6037,50,7,1.3 Kiwi,0
2509427346,1602716760,ON3URE/01,JO20cw,-3,7.040183,LZ1UBO,KN12wv,37,0,1733,308,7,1.3 Kiwi,0
2509426966,1602716760,ON3URE/01,JO20cw,-17,7.040140,N8VIM,FN42fq,37,0,5579,53,7,1.3 Kiwi,0
2509427020,1602716760,ON3URE/01,JO20cw,-11,3.594102,OH6MQM,KP12iq,23,0,1712,229,3,1.3 Kiwi,0
2509427086,1602716760,ON3URE/01,JO20cw,-26,7.040131,W2RCL,FM19,23,0,6162,49,7,1.3 Kiwi,0
2509433560,1602717000,ON3URE/01,JO20cw,-24,3.594146,OK2SAM,JN99du,27,0,1004,282,3,1.3 Kiwi,0
2509433837,1602717000,ON3URE/01,JO20cw,-20,14.097093,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2509434758,1602717000,ON3URE/01,JO20cw,-7,7.040095,ON7KB,JO21ei,37,0,48,194,7,1.3 Kiwi,0
2509434711,1602717000,ON3URE/01,JO20cw,-7,7.040089,R2ARX,KO96ca,37,0,2294,270,7,1.3 Kiwi,0
2509438049,1602717120,ON3URE/01,JO20cw,-16,7.040160,AJ8S/1,FN44mf,33,0,5439,54,7,1.3 Kiwi,0
2509437991,1602717120,ON3URE/01,JO20cw,-10,7.040088,K3XR,FN10xh,37,0,6037,50,7,1.3 Kiwi,0
2509438112,1602717120,ON3URE/01,JO20cw,-17,7.040099,N2HJK,FM05pw,37,0,6534,47,7,1.3 Kiwi,0
2509437127,1602717120,ON3URE/01,JO20cw,-8,3.594116,ON3FV,JO10qs,23,0,61,72,3,1.3 Kiwi,0
2509437175,1602717120,ON3URE/01,JO20cw,-23,3.594141,PD4JV,JO32cd,10,0,193,227,3,1.3 Kiwi,0
2509440987,1602717240,ON3URE/01,JO20cw,-18,3.594152,PH1A,JO21,23,0,80,221,3,1.3 Kiwi,0
2509443927,1602717360,ON3URE/01,JO20cw,-16,7.040160,AJ8S/1,FN44mf,33,0,5439,54,7,1.3 Kiwi,0
2509443891,1602717360,ON3URE/01,JO20cw,-8,7.040183,LZ1UBO,KN12wv,37,0,1733,308,7,1.3 Kiwi,0
2509443959,1602717360,ON3URE/01,JO20cw,-20,7.040140,N8VIM,FN42fq,37,-2,5579,53,7,1.3 Kiwi,0
2509443984,1602717360,ON3URE/01,JO20cw,-22,7.040167,UT4FJ,KN56jn,27,0,1997,294,7,1.3 Kiwi,0
2509446919,1602717480,ON3URE/01,JO20cw,-22,7.040148,OH3FR,KP20is,33,0,1670,238,7,1.3 Kiwi,0
2509446865,1602717480,ON3URE/01,JO20cw,2,7.040087,OH5UQ,KP41jf,37,0,1888,244,7,1.3 Kiwi,0
2509446724,1602717480,ON3URE/01,JO20cw,-6,3.594102,OH6MQM,KP12iq,23,0,1712,229,3,1.3 Kiwi,0
2509448926,1602717600,ON3URE/01,JO20cw,-27,3.594146,OK2SAM,JN99du,27,0,1004,282,3,1.3 Kiwi,0
2509448726,1602717600,ON3URE/01,JO20cw,-25,28.126088,ON7KB,JO21ei,37,-1,48,194,28,1.3 Kiwi,0
2509451627,1602717720,ON3URE/01,JO20cw,-21,7.040100,N2HJK,FM05pw,37,0,6534,47,7,1.3 Kiwi,0
2509451677,1602717720,ON3URE/01,JO20cw,-9,7.040090,R2ARX,KO96ca,37,0,2294,270,7,1.3 Kiwi,0
2509451758,1602717720,ON3URE/01,JO20cw,-19,3.594103,SM3ESX,JP82,20,0,1495,217,3,1.3 Kiwi,0
2509456071,1602717840,ON3URE/01,JO20cw,-16,7.040160,AJ8S/1,FN44mf,33,0,5439,54,7,1.3 Kiwi,0
2509455214,1602717840,ON3URE/01,JO20cw,-18,3.594099,DJ8AW,JO53rv,20,0,591,239,3,1.3 Kiwi,0
2509456022,1602717840,ON3URE/01,JO20cw,-14,7.040088,K3XR,FN10xh,37,0,6037,50,7,1.3 Kiwi,0
2509455973,1602717840,ON3URE/01,JO20cw,-2,7.040105,OH6MQM,KP12iq,23,0,1712,229,7,1.3 Kiwi,0
2509455177,1602717840,ON3URE/01,JO20cw,-14,3.594116,ON3FV,JO10qs,23,0,61,72,3,1.3 Kiwi,0
2509459046,1602717960,ON3URE/01,JO20cw,-15,7.040140,N8VIM,FN42fq,37,-2,5579,53,7,1.3 Kiwi,0
2509457999,1602717960,ON3URE/01,JO20cw,-10,3.594152,PH1A,JO21,23,0,80,221,3,1.3 Kiwi,0
2509459097,1602717960,ON3URE/01,JO20cw,-18,7.040079,WA3DNM,FM29fw,37,0,6031,50,7,1.3 Kiwi,0
2509461478,1602718080,ON3URE/01,JO20cw,-12,3.594114,HB9DOZ,JN37rf,23,1,475,331,3,1.3 Kiwi,0
2509462098,1602718080,ON3URE/01,JO20cw,-23,7.040168,UT4FJ,KN56jn,27,0,1997,294,7,1.3 Kiwi,0
2509462155,1602718080,ON3URE/01,JO20cw,-26,7.040066,VE3OWV,FN15vk,33,0,5691,53,7,1.3 Kiwi,0
2509465778,1602718200,ON3URE/01,JO20cw,-15,7.040088,K3XR,FN10xh,37,-1,6037,50,7,1.3 Kiwi,0
2509465801,1602718200,ON3URE/01,JO20cw,-24,7.040066,NU1T,FN42fv,27,0,5565,53,7,1.3 Kiwi,0
2509465644,1602718200,ON3URE/01,JO20cw,-6,3.594102,OH6MQM,KP12iq,23,0,1712,229,3,1.3 Kiwi,0
2509463838,1602718200,ON3URE/01,JO20cw,-19,14.097093,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2509465709,1602718200,ON3URE/01,JO20cw,-5,7.040095,ON7KB,JO21ei,37,0,48,194,7,1.3 Kiwi,0
2509468362,1602718320,ON3URE/01,JO20cw,-24,7.040160,AJ8S/1,FN44mf,33,0,5439,54,7,1.3 Kiwi,0
2509468322,1602718320,ON3URE/01,JO20cw,0,7.040087,OH5UQ,KP41jf,37,0,1888,244,7,1.3 Kiwi,0
2509469820,1602718440,ON3URE/01,JO20cw,-5,7.040090,R2ARX,KO96ca,37,0,2294,270,7,1.3 Kiwi,0
2509469842,1602718440,ON3URE/01,JO20cw,-26,7.040018,SV8FET,KM27lj,20,0,2223,319,7,1.3 Kiwi,0
